wind_speed,wdir,smois,fuels,ignition,safe_unsafe_ignition_pattern,safe_unsafe_fire_behavior,does_fire_meet_objectives,rationale_if_unsafe,burned_area,FILE
3,225,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,safe,yes,,140686,https://wifire-data.sdsc.edu/data//burnpro3d/d/37/1a/run_371ab45d-eb3f-4a8f-935b-18d4f339c146/png/run_371ab45d-eb3f-4a8f-935b-18d4f339c146_fuels-dens_2100_000.png
5,255,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,126418,https://wifire-data.sdsc.edu/data//burnpro3d/d/f8/6f/run_f86faf40-7ea1-4417-b887-476eb3daf6cc/png/run_f86faf40-7ea1-4417-b887-476eb3daf6cc_fuels-dens_2100_000.png
2,255,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,122641,https://wifire-data.sdsc.edu/data//burnpro3d/d/1a/25/run_1a250910-836b-4c77-be2c-0a53f9ac938f/png/run_1a250910-836b-4c77-be2c-0a53f9ac938f_fuels-dens_2100_000.png
3,240,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,safe,yes,,187078,https://wifire-data.sdsc.edu/data//burnpro3d/d/92/1c/run_921ce831-f77b-499d-8360-782c1cedf22d/png/run_921ce831-f77b-499d-8360-782c1cedf22d_fuels-dens_2100_000.png
8,195,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,114646,https://wifire-data.sdsc.edu/data//burnpro3d/d/c4/7a/run_c47ac003-aa9e-4394-9456-99bbbeb31720/png/run_c47ac003-aa9e-4394-9456-99bbbeb31720_fuels-dens_2100_000.png
8,180,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,other,yes,,95233,https://wifire-data.sdsc.edu/data//burnpro3d/d/b2/b0/run_b2b0c55b-7ec6-4823-8d01-bcac07457c42/png/run_b2b0c55b-7ec6-4823-8d01-bcac07457c42_fuels-dens_2100_000.png
8,180,0.35,ST5_FFDUET_TLS,ST5_ignite_ring.dat,safe,other,yes,,118277,https://wifire-data.sdsc.edu/data//burnpro3d/d/81/18/run_811874d0-42d0-45fc-9775-5e796f765d31/png/run_811874d0-42d0-45fc-9775-5e796f765d31_fuels-dens_2100_000.png
8,180,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,148304,https://wifire-data.sdsc.edu/data//burnpro3d/d/8d/9a/run_8d9a5191-bb63-4055-bbdd-43bcd9c8b799/png/run_8d9a5191-bb63-4055-bbdd-43bcd9c8b799_fuels-dens_2100_000.png
5,255,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,127334,https://wifire-data.sdsc.edu/data//burnpro3d/d/0e/b4/run_0eb4f173-f88d-4e10-89b3-ed4544ed0221/png/run_0eb4f173-f88d-4e10-89b3-ed4544ed0221_fuels-dens_2100_000.png
5,255,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,106626,https://wifire-data.sdsc.edu/data//burnpro3d/d/e2/5b/run_e25ba478-3a98-4fdf-854f-bb7989ab182a/png/run_e25ba478-3a98-4fdf-854f-bb7989ab182a_fuels-dens_2100_000.png
5,240,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,129730,https://wifire-data.sdsc.edu/data//burnpro3d/d/b6/fe/run_b6fe84ac-19af-46ba-ac6b-822d84071da6/png/run_b6fe84ac-19af-46ba-ac6b-822d84071da6_fuels-dens_2100_000.png
5,240,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,124115,https://wifire-data.sdsc.edu/data//burnpro3d/d/96/f6/run_96f69182-9cf6-4540-a1f3-3123b29a84c7/png/run_96f69182-9cf6-4540-a1f3-3123b29a84c7_fuels-dens_2100_000.png
8,195,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,other,yes,,146046,https://wifire-data.sdsc.edu/data//burnpro3d/d/be/81/run_be815ba4-fa8f-45d1-b818-86f954cc4f33/png/run_be815ba4-fa8f-45d1-b818-86f954cc4f33_fuels-dens_2100_000.png
8,225,0.35,ST5_FFDUET_TLS,ST5_ignite_ring.dat,safe,unsafe,yes,,133784,https://wifire-data.sdsc.edu/data//burnpro3d/d/cb/ec/run_cbec98b3-48c0-48c0-a8c5-d534dc4f1acc/png/run_cbec98b3-48c0-48c0-a8c5-d534dc4f1acc_fuels-dens_2100_000.png
8,255,0.35,ST5_FF_DUET,ST5_ignite_strip.dat,safe,safe,yes,,99347,https://wifire-data.sdsc.edu/data//burnpro3d/d/ad/5b/run_ad5b4be0-3968-4ff0-95e8-a62855aec682/png/run_ad5b4be0-3968-4ff0-95e8-a62855aec682_fuels-dens_2100_000.png
12,180,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,other,yes,,161019,https://wifire-data.sdsc.edu/data//burnpro3d/d/4b/e5/run_4be51244-2c70-4696-8bd8-28e114340b27/png/run_4be51244-2c70-4696-8bd8-28e114340b27_fuels-dens_2100_000.png
8,255,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,108535,https://wifire-data.sdsc.edu/data//burnpro3d/d/ba/08/run_ba08805d-eefe-43bc-8263-f69a91aa62ca/png/run_ba08805d-eefe-43bc-8263-f69a91aa62ca_fuels-dens_2100_000.png
8,225,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,other,yes,,121473,https://wifire-data.sdsc.edu/data//burnpro3d/d/6f/c5/run_6fc5be05-233d-4c8b-a1c5-e227f633e001/png/run_6fc5be05-233d-4c8b-a1c5-e227f633e001_fuels-dens_2100_000.png
12,195,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,other,yes,,120430,https://wifire-data.sdsc.edu/data//burnpro3d/d/9c/b6/run_9cb6f467-c909-4af0-845b-fcb08ec43b2b/png/run_9cb6f467-c909-4af0-845b-fcb08ec43b2b_fuels-dens_2100_000.png
12,195,0.35,ST5_FF_DUET,ST5_ignite_strip.dat,safe,unsafe,yes,,142364,https://wifire-data.sdsc.edu/data//burnpro3d/d/df/43/run_df431faa-cf31-475b-b85f-98536a7964ad/png/run_df431faa-cf31-475b-b85f-98536a7964ad_fuels-dens_2100_000.png
8,225,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,other,yes,,138298,https://wifire-data.sdsc.edu/data//burnpro3d/d/e4/88/run_e488b484-8d5b-411a-931e-1c6f96e4276a/png/run_e488b484-8d5b-411a-931e-1c6f96e4276a_fuels-dens_2100_000.png
12,180,0.35,ST5_FF_DUET,ST5_ignite_strip.dat,safe,unsafe,yes,,133139,https://wifire-data.sdsc.edu/data//burnpro3d/d/97/41/run_97418edc-50a2-49f8-a154-a5e2da78e55b/png/run_97418edc-50a2-49f8-a154-a5e2da78e55b_fuels-dens_2100_000.png
3,240,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,115861,https://wifire-data.sdsc.edu/data//burnpro3d/d/dc/ff/run_dcffb984-6771-4a7c-90c8-cab6a97803b4/png/run_dcffb984-6771-4a7c-90c8-cab6a97803b4_fuels-dens_2100_000.png
2,225,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,124739,https://wifire-data.sdsc.edu/data//burnpro3d/d/33/37/run_333769b9-b4b2-4c78-9ee7-34f7b2190a9c/png/run_333769b9-b4b2-4c78-9ee7-34f7b2190a9c_fuels-dens_2100_000.png
3,225,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,163940,https://wifire-data.sdsc.edu/data//burnpro3d/d/8d/f5/run_8df5c623-3714-4147-b55b-3921e55b236f/png/run_8df5c623-3714-4147-b55b-3921e55b236f_fuels-dens_2100_000.png
3,225,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,108382,https://wifire-data.sdsc.edu/data//burnpro3d/d/b6/e3/run_b6e3c223-69bd-407e-8945-7043ca8fddd5/png/run_b6e3c223-69bd-407e-8945-7043ca8fddd5_fuels-dens_2100_000.png
2,240,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,183814,https://wifire-data.sdsc.edu/data//burnpro3d/d/81/10/run_81102ebd-83b8-44cf-b1e5-3a617159870d/png/run_81102ebd-83b8-44cf-b1e5-3a617159870d_fuels-dens_2100_000.png
2,240,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,121380,https://wifire-data.sdsc.edu/data//burnpro3d/d/16/a9/run_16a9a905-70ca-4e5a-8add-6db59ab68a78/png/run_16a9a905-70ca-4e5a-8add-6db59ab68a78_fuels-dens_2100_000.png
3,195,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,106182,https://wifire-data.sdsc.edu/data//burnpro3d/d/e6/8a/run_e68ab0ed-af21-468e-9e2e-34d1e4b9956f/png/run_e68ab0ed-af21-468e-9e2e-34d1e4b9956f_fuels-dens_2100_000.png
2,255,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,104437,https://wifire-data.sdsc.edu/data//burnpro3d/d/62/2a/run_622aa95c-4b19-4713-9777-83846cc6144a/png/run_622aa95c-4b19-4713-9777-83846cc6144a_fuels-dens_2100_000.png
3,180,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,124217,https://wifire-data.sdsc.edu/data//burnpro3d/d/6d/56/run_6d56e06b-913f-4c0b-b002-0db9bdde3520/png/run_6d56e06b-913f-4c0b-b002-0db9bdde3520_fuels-dens_2100_000.png
3,180,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,105678,https://wifire-data.sdsc.edu/data//burnpro3d/d/a3/f6/run_a3f65d23-0acf-48b1-8f10-b58b365b02ce/png/run_a3f65d23-0acf-48b1-8f10-b58b365b02ce_fuels-dens_2100_000.png
3,195,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,122871,https://wifire-data.sdsc.edu/data//burnpro3d/d/61/55/run_6155a34a-4b7e-4181-bc4c-ff22e84a6ad2/png/run_6155a34a-4b7e-4181-bc4c-ff22e84a6ad2_fuels-dens_2100_000.png
3,240,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,124299,https://wifire-data.sdsc.edu/data//burnpro3d/d/06/e4/run_06e463b4-2442-4b09-a015-f828d35427d5/png/run_06e463b4-2442-4b09-a015-f828d35427d5_fuels-dens_2100_000.png
2,225,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,104309,https://wifire-data.sdsc.edu/data//burnpro3d/d/3e/34/run_3e344d23-caed-4327-af0f-adda3e76c2a5/png/run_3e344d23-caed-4327-af0f-adda3e76c2a5_fuels-dens_2100_000.png
5,225,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,95657,https://wifire-data.sdsc.edu/data//burnpro3d/d/69/fb/run_69fb3509-4413-4f1b-92d4-47426eb159d5/png/run_69fb3509-4413-4f1b-92d4-47426eb159d5_fuels-dens_2100_000.png
2,180,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,27299,https://wifire-data.sdsc.edu/data//burnpro3d/d/7d/20/run_7d20fffa-7bed-40f8-b07e-4bf578ece7cc/png/run_7d20fffa-7bed-40f8-b07e-4bf578ece7cc_fuels-dens_2100_000.png
5,195,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,131359,https://wifire-data.sdsc.edu/data//burnpro3d/d/38/25/run_3825f030-2b02-4015-9c76-1612f445ddf9/png/run_3825f030-2b02-4015-9c76-1612f445ddf9_fuels-dens_2100_000.png
5,195,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,109791,https://wifire-data.sdsc.edu/data//burnpro3d/d/85/71/run_8571bb63-b665-4808-abda-78f9bbf8d008/png/run_8571bb63-b665-4808-abda-78f9bbf8d008_fuels-dens_2100_000.png
2,180,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,132181,https://wifire-data.sdsc.edu/data//burnpro3d/d/54/05/run_54055702-094e-44a5-a6a9-0cc3df9c3137/png/run_54055702-094e-44a5-a6a9-0cc3df9c3137_fuels-dens_2100_000.png
5,180,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,148720,https://wifire-data.sdsc.edu/data//burnpro3d/d/d5/42/run_d5425e8d-d42b-4e42-99ab-95d816c4ba03/png/run_d5425e8d-d42b-4e42-99ab-95d816c4ba03_fuels-dens_2100_000.png
5,180,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,169663,https://wifire-data.sdsc.edu/data//burnpro3d/d/14/e4/run_14e42edd-9ea4-45ee-81e2-b4afc5321fe4/png/run_14e42edd-9ea4-45ee-81e2-b4afc5321fe4_fuels-dens_2100_000.png
2,195,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,140939,https://wifire-data.sdsc.edu/data//burnpro3d/d/ab/00/run_ab00deef-bef6-4944-ade6-10b4cd67923d/png/run_ab00deef-bef6-4944-ade6-10b4cd67923d_fuels-dens_2100_000.png
2,195,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,122161,https://wifire-data.sdsc.edu/data//burnpro3d/d/70/b0/run_70b0754b-916e-47a7-b9f1-b7be7da29d20/png/run_70b0754b-916e-47a7-b9f1-b7be7da29d20_fuels-dens_2100_000.png
3,255,0.35,ST5_FFDUET_TLS,ST5_ignite_strip.dat,safe,safe,yes,,124002,https://wifire-data.sdsc.edu/data//burnpro3d/d/50/91/run_509195d0-c576-45be-b517-35680884d3bc/png/run_509195d0-c576-45be-b517-35680884d3bc_fuels-dens_2100_000.png
3,255,0.35,ST5_FFDUET_TLS,ST5_ignite_contour.dat,safe,safe,yes,,104119,https://wifire-data.sdsc.edu/data//burnpro3d/d/42/9e/run_429e719c-7cec-49a5-86a4-c90e6689ce63/png/run_429e719c-7cec-49a5-86a4-c90e6689ce63_fuels-dens_2100_000.png
5,195,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,120487,https://wifire-data.sdsc.edu/data//burnpro3d/d/5e/70/run_5e70603e-fcce-44b5-ae77-a9ffa19c89d4/png/run_5e70603e-fcce-44b5-ae77-a9ffa19c89d4_fuels-dens_2100_000.png
5,195,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,safe,yes,,108881,https://wifire-data.sdsc.edu/data//burnpro3d/d/a6/44/run_a644cce6-3083-44ef-a3b1-ac755f624b80/png/run_a644cce6-3083-44ef-a3b1-ac755f624b80_fuels-dens_2100_000.png
3,195,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,96185,https://wifire-data.sdsc.edu/data//burnpro3d/d/d1/b4/run_d1b45c3e-d02e-4342-b395-e22903dd1066/png/run_d1b45c3e-d02e-4342-b395-e22903dd1066_fuels-dens_2100_000.png
3,195,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,112840,https://wifire-data.sdsc.edu/data//burnpro3d/d/de/2d/run_de2d049b-e4b5-4e70-8eb5-9b096f22ffe5/png/run_de2d049b-e4b5-4e70-8eb5-9b096f22ffe5_fuels-dens_2100_000.png
5,195,0.35,ST5_FF_DUET,ST5_ignite_strip.dat,safe,safe,yes,,114774,https://wifire-data.sdsc.edu/data//burnpro3d/d/3f/01/run_3f011eef-a39e-406b-9a35-64eb6ebce61f/png/run_3f011eef-a39e-406b-9a35-64eb6ebce61f_fuels-dens_2100_000.png
3,180,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,121955,https://wifire-data.sdsc.edu/data//burnpro3d/d/44/8b/run_448bdcef-940a-4b81-aab9-4c261cd795aa/png/run_448bdcef-940a-4b81-aab9-4c261cd795aa_fuels-dens_2100_000.png
3,225,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,106031,https://wifire-data.sdsc.edu/data//burnpro3d/d/02/06/run_0206dc4f-1011-4c02-90fe-e1825f8126a8/png/run_0206dc4f-1011-4c02-90fe-e1825f8126a8_fuels-dens_2100_000.png
5,225,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,safe,yes,,114764,https://wifire-data.sdsc.edu/data//burnpro3d/d/39/bb/run_39bb6920-acb3-46ce-9a1d-be9f9163f520/png/run_39bb6920-acb3-46ce-9a1d-be9f9163f520_fuels-dens_2100_000.png
5,225,0.35,ST5_FF_DUET,ST5_ignite_strip.dat,safe,safe,yes,,139019,https://wifire-data.sdsc.edu/data//burnpro3d/d/3a/82/run_3a8282b2-a9be-49f5-9d1d-bf63bb176dca/png/run_3a8282b2-a9be-49f5-9d1d-bf63bb176dca_fuels-dens_2100_000.png
2,255,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,39951,https://wifire-data.sdsc.edu/data//burnpro3d/d/6a/a8/run_6aa8fd5b-2feb-492e-9426-5c50ba4a4e7c/png/run_6aa8fd5b-2feb-492e-9426-5c50ba4a4e7c_fuels-dens_2100_000.png
2,255,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,103730,https://wifire-data.sdsc.edu/data//burnpro3d/d/c7/1f/run_c71fbb81-8424-4d8e-bf07-5219abd31855/png/run_c71fbb81-8424-4d8e-bf07-5219abd31855_fuels-dens_2100_000.png
5,240,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,safe,yes,,109660,https://wifire-data.sdsc.edu/data//burnpro3d/d/ea/26/run_ea26c1a4-5bdd-43be-bb43-a5f62af02a27/png/run_ea26c1a4-5bdd-43be-bb43-a5f62af02a27_fuels-dens_2100_000.png
3,180,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,136240,https://wifire-data.sdsc.edu/data//burnpro3d/d/ff/76/run_ff764c62-25cd-4a71-b937-807d8daeca58/png/run_ff764c62-25cd-4a71-b937-807d8daeca58_fuels-dens_2100_000.png
2,240,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,89072,https://wifire-data.sdsc.edu/data//burnpro3d/d/62/0b/run_620b8cb6-6252-41f0-90f0-84a7f2592407/png/run_620b8cb6-6252-41f0-90f0-84a7f2592407_fuels-dens_2100_000.png
5,180,0.35,ST5_FF_DUET,ST5_ignite_strip.dat,safe,safe,yes,,133532,https://wifire-data.sdsc.edu/data//burnpro3d/d/ea/98/run_ea9876f2-cf50-46b2-8e52-05f4bbdf9fe2/png/run_ea9876f2-cf50-46b2-8e52-05f4bbdf9fe2_fuels-dens_2100_000.png
3,240,0.35,ST5_FF_DUET,ST5_ignite_strip.dat,safe,safe,yes,,17228,https://wifire-data.sdsc.edu/data//burnpro3d/d/25/af/run_25af70ad-d72c-45d4-bdb7-76d59b1fa314/png/run_25af70ad-d72c-45d4-bdb7-76d59b1fa314_fuels-dens_2100_000.png
5,180,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,54753,https://wifire-data.sdsc.edu/data//burnpro3d/d/4f/d8/run_4fd80260-1a1f-4028-bdb4-86e5ddf252da/png/run_4fd80260-1a1f-4028-bdb4-86e5ddf252da_fuels-dens_2100_000.png
5,180,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,105782,https://wifire-data.sdsc.edu/data//burnpro3d/d/1a/fa/run_1afaebed-76a6-40ce-8571-509fac9a653f/png/run_1afaebed-76a6-40ce-8571-509fac9a653f_fuels-dens_2100_000.png
3,255,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,122164,https://wifire-data.sdsc.edu/data//burnpro3d/d/19/b1/run_19b13d67-69ad-401e-b6f2-4b7ab025fe87/png/run_19b13d67-69ad-401e-b6f2-4b7ab025fe87_fuels-dens_2100_000.png
3,225,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,164252,https://wifire-data.sdsc.edu/data//burnpro3d/d/a0/e2/run_a0e26aa4-78c1-49f3-abb1-54871359ba80/png/run_a0e26aa4-78c1-49f3-abb1-54871359ba80_fuels-dens_2100_000.png
3,255,0.35,ST5_FF_DUET,ST5_ignite_strip.dat,safe,safe,yes,,125876,https://wifire-data.sdsc.edu/data//burnpro3d/d/71/50/run_7150a70e-7c48-41cb-97cd-0d55bc4a10f1/png/run_7150a70e-7c48-41cb-97cd-0d55bc4a10f1_fuels-dens_2100_000.png
3,240,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,122215,https://wifire-data.sdsc.edu/data//burnpro3d/d/91/34/run_91347215-d4b9-464f-897a-a9aa6dedb0b8/png/run_91347215-d4b9-464f-897a-a9aa6dedb0b8_fuels-dens_2100_000.png
3,240,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,147873,https://wifire-data.sdsc.edu/data//burnpro3d/d/b6/b7/run_b6b78a2a-e81a-4d25-896a-846c94da5766/png/run_b6b78a2a-e81a-4d25-896a-846c94da5766_fuels-dens_2100_000.png
5,180,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,safe,yes,,92006,https://wifire-data.sdsc.edu/data//burnpro3d/d/34/26/run_3426c473-a4bd-4be1-8e7c-bc6cfa58d205/png/run_3426c473-a4bd-4be1-8e7c-bc6cfa58d205_fuels-dens_2100_000.png
5,180,0.35,ST5_FF_DUET,ST5_ignite_ring.dat,safe,safe,yes,,117600,https://wifire-data.sdsc.edu/data//burnpro3d/d/9d/49/run_9d49e566-fa91-4b8f-94d3-7cb939db8b70/png/run_9d49e566-fa91-4b8f-94d3-7cb939db8b70_fuels-dens_2100_000.png
3,255,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,180556,https://wifire-data.sdsc.edu/data//burnpro3d/d/db/15/run_db15ef5c-ab55-41d5-bd7f-847655b62ec7/png/run_db15ef5c-ab55-41d5-bd7f-847655b62ec7_fuels-dens_2100_000.png
8,195,0.35,ST5_FF_DUET,ST5_ignite_strip.dat,safe,unsafe,yes,,140268,https://wifire-data.sdsc.edu/data//burnpro3d/d/8f/6f/run_8f6fab43-33aa-40fb-b220-6847ac6f339f/png/run_8f6fab43-33aa-40fb-b220-6847ac6f339f_fuels-dens_2100_000.png
8,225,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,safe,yes,,118385,https://wifire-data.sdsc.edu/data//burnpro3d/d/27/ff/run_27ff93d0-b2b5-4d70-8b04-a757d042a966/png/run_27ff93d0-b2b5-4d70-8b04-a757d042a966_fuels-dens_2100_000.png
8,195,0.35,ST5_FF_DUET,ST5_ignite_ring.dat,safe,other,yes,,177586,https://wifire-data.sdsc.edu/data//burnpro3d/d/e7/a8/run_e7a8b8d1-a6d9-4a52-914f-79162ef0a243/png/run_e7a8b8d1-a6d9-4a52-914f-79162ef0a243_fuels-dens_2100_000.png
8,240,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,safe,yes,,111826,https://wifire-data.sdsc.edu/data//burnpro3d/d/2c/f7/run_2cf70c8d-bb6d-4780-849b-79f54f64e7a1/png/run_2cf70c8d-bb6d-4780-849b-79f54f64e7a1_fuels-dens_2100_000.png
2,240,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,157387,https://wifire-data.sdsc.edu/data//burnpro3d/d/c9/c3/run_c9c3fa5a-29ae-49ab-8eb9-0c8fec5aebcb/png/run_c9c3fa5a-29ae-49ab-8eb9-0c8fec5aebcb_fuels-dens_2100_000.png
8,195,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,other,yes,,117438,https://wifire-data.sdsc.edu/data//burnpro3d/d/33/a1/run_33a1b779-7f49-4da5-bd55-594301278dc9/png/run_33a1b779-7f49-4da5-bd55-594301278dc9_fuels-dens_2100_000.png
5,240,0.35,ST5_FF_DUET,ST5_ignite_strip.dat,safe,safe,yes,,139240,https://wifire-data.sdsc.edu/data//burnpro3d/d/56/d1/run_56d1f7fe-6e93-485a-af92-93c1a50f86a7/png/run_56d1f7fe-6e93-485a-af92-93c1a50f86a7_fuels-dens_2100_000.png
2,225,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,120232,https://wifire-data.sdsc.edu/data//burnpro3d/d/c8/0d/run_c80daa0c-34b3-431c-a350-04d596def942/png/run_c80daa0c-34b3-431c-a350-04d596def942_fuels-dens_2100_000.png
2,225,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,104441,https://wifire-data.sdsc.edu/data//burnpro3d/d/dd/33/run_dd3308e8-f8f7-478c-bb6c-c0cdd8bc1fa1/png/run_dd3308e8-f8f7-478c-bb6c-c0cdd8bc1fa1_fuels-dens_2100_000.png
5,255,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,safe,yes,,32759,https://wifire-data.sdsc.edu/data//burnpro3d/d/95/47/run_95473e9d-53ed-4dc5-b4fe-4fe480825429/png/run_95473e9d-53ed-4dc5-b4fe-4fe480825429_fuels-dens_2100_000.png
2,195,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,115214,https://wifire-data.sdsc.edu/data//burnpro3d/d/fc/0e/run_fc0e2704-3514-4399-b2b4-7a06754120cf/png/run_fc0e2704-3514-4399-b2b4-7a06754120cf_fuels-dens_2100_000.png
2,195,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,129645,https://wifire-data.sdsc.edu/data//burnpro3d/d/10/ab/run_10abe727-3eb5-4866-b6d4-305cab4a5c85/png/run_10abe727-3eb5-4866-b6d4-305cab4a5c85_fuels-dens_2100_000.png
8,180,0.35,ST5_FF_DUET,ST5_ignite_contour.dat,safe,safe,yes,,111052,https://wifire-data.sdsc.edu/data//burnpro3d/d/73/a1/run_73a186e6-8e44-4b1a-9297-f57ce27ba4bb/png/run_73a186e6-8e44-4b1a-9297-f57ce27ba4bb_fuels-dens_2100_000.png
2,180,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip.dat,safe,safe,yes,,117201,https://wifire-data.sdsc.edu/data//burnpro3d/d/f9/22/run_f9224a8e-8535-4a56-9d9b-a5d2a2f719ad/png/run_f9224a8e-8535-4a56-9d9b-a5d2a2f719ad_fuels-dens_2100_000.png
2,180,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour.dat,safe,safe,yes,,102538,https://wifire-data.sdsc.edu/data//burnpro3d/d/ef/4c/run_ef4cdca6-a339-4124-8be7-e6b051299093/png/run_ef4cdca6-a339-4124-8be7-e6b051299093_fuels-dens_2100_000.png
8,180,0.35,ST5_FF_DUET,ST5_ignite_ring.dat,safe,other,yes,,132609,https://wifire-data.sdsc.edu/data//burnpro3d/d/9c/ac/run_9cac91fe-5c65-49cc-952c-f673a67d2a33/png/run_9cac91fe-5c65-49cc-952c-f673a67d2a33_fuels-dens_2100_000.png
8,180,0.35,ST5_FF_DUET,ST5_ignite_strip.dat,safe,other,yes,,116913,https://wifire-data.sdsc.edu/data//burnpro3d/d/00/0b/run_000baafc-fe1a-48a1-90c5-8edf2301ca8a/png/run_000baafc-fe1a-48a1-90c5-8edf2301ca8a_fuels-dens_2100_000.png
