wind_speed,wdir,smois,ignition_pattern,fire_behavior,inside_area,outside_area,burned_area,FILE
2,180,0.05,0,1,135425,10226,145651,images/run_0e69ec6b-aaed-4876-a9a6-6c5ea1d16a2a_fuels-dens_2100_000.png
12,240,0.05,1,1,121269,48562,169831,images/run_63c9feb1-783e-4281-b89e-c73d8cbd07ed_fuels-dens_2100_000.png
12,240,0.05,1,1,135377,51701,187078,images/run_671aa2e2-5a18-419e-a1b6-01216771c5bb_fuels-dens_2100_000.png
5,180,0.05,1,1,135422,45433,180855,images/run_815af0e9-f874-4ef8-9adc-cd69615a129e_fuels-dens_2100_000.png
12,240,0.05,1,1,135349,48555,183904,images/run_82b682a8-683d-4205-8195-3f6437e520b1_fuels-dens_2100_000.png
5,255,0.05,0,1,120667,15711,136378,images/run_1d4f4e0d-d24e-4cf4-8458-133b0f722021_fuels-dens_2100_000.png
5,195,0.05,0,1,120697,28949,149646,images/run_78bd1025-d389-4544-b498-2b177dbba260_fuels-dens_2100_000.png
5,195,0.05,1,1,135398,51252,186650,images/run_035cd435-efac-4fd3-b1c9-132aef242594_fuels-dens_2100_000.png
3,240,0.05,0,1,120049,2269,122318,images/run_2c3dcce5-499e-4f3d-bd4b-9640e4e4d24e_fuels-dens_2100_000.png
3,225,0.05,0,1,135411,22197,157608,images/run_c0dafa01-dd59-4c90-be67-7fa033342665_fuels-dens_2100_000.png
2,180,0.05,0,1,135427,15736,151163,images/run_58cc9e64-469f-481d-86f9-622fbf9555a2_fuels-dens_2100_000.png
5,180,0.05,0,1,135397,38097,173494,images/run_a8c27ccf-a87e-404d-b12c-d8d6d87dbdf9_fuels-dens_2100_000.png
3,255,0.05,0,1,135427,10000,145427,images/run_92dc7f60-2cc3-42eb-b22e-a82af6a9605c_fuels-dens_2100_000.png
5,240,0.1,1,1,135408,48405,183813,images/run_075c83f7-2525-4417-acfc-447e0a5c1800_fuels-dens_2100_000.png
12,255,0.1,1,1,135103,44814,179917,images/run_62e64467-a020-41f6-87c8-6d4e7653790f_fuels-dens_2100_000.png
3,180,0.1,0,1,135370,11020,146390,images/run_1e1b35f0-3f5d-444b-b5a5-2f3876885a1b_fuels-dens_2100_000.png
8,180,0.1,0,1,119579,18988,138567,images/run_b624475a-caca-43ad-bba1-6d2a3d8aabe3_fuels-dens_2100_000.png
8,180,0.1,1,1,135272,50576,185848,images/run_27176cfa-a66a-4167-bfba-4816285e1faa_fuels-dens_2100_000.png
8,180,0.1,0,1,135357,43546,178903,images/run_9c494f8c-ee74-4a7a-88c5-6df828bc0961_fuels-dens_2100_000.png
5,240,0.1,0,1,135392,34299,169691,images/run_137d3b76-b72e-4bb8-98d7-c9965b537f2c_fuels-dens_2100_000.png
8,255,0.1,1,1,120176,33677,153853,images/run_b47fe6aa-345f-4b51-8522-69290b6058bc_fuels-dens_2100_000.png
8,255,0.1,1,1,135230,45677,180907,images/run_3fc4d186-a12a-4cb8-ac99-c6bf13b8feca_fuels-dens_2100_000.png
3,195,0.1,0,1,135417,27680,163097,images/run_e2284392-04c8-47e2-9a11-83cc4daa0af2_fuels-dens_2100_000.png
3,195,0.1,0,1,118914,6199,125113,images/run_9e11fa6b-89ad-4890-9dfe-15892ddce39c_fuels-dens_2100_000.png
5,255,0.1,0,1,119726,8697,128423,images/run_aa514541-dc71-44b9-80b7-6dcfb9c26062_fuels-dens_2100_000.png
5,240,0.1,0,1,119932,23230,143162,images/run_4063734f-1dde-4c36-85a1-5370780754be_fuels-dens_2100_000.png
5,255,0.1,0,1,135380,36124,171504,images/run_ed74193f-0627-4cc7-87a7-67dcfc99ec72_fuels-dens_2100_000.png
8,255,0.1,1,1,135319,42315,177634,images/run_31ef8d4e-0dec-431a-a21e-c7e321b548fe_fuels-dens_2100_000.png
5,255,0.1,0,1,135391,34454,169845,images/run_e029ec45-7776-4f73-b7a5-9e2bd250867c_fuels-dens_2100_000.png
3,195,0.1,0,1,135373,16183,151556,images/run_47ae71ae-ddd8-4b3a-b6f4-aa4c189296b1_fuels-dens_2100_000.png
12,255,0.1,1,1,135216,37589,172805,images/run_3a5b2e04-cb37-45a8-89a7-c506f4018f20_fuels-dens_2100_000.png
12,255,0.1,1,1,120014,47583,167597,images/run_2f845c08-d2b6-4ed5-90a3-a2bced7c46f7_fuels-dens_2100_000.png
3,255,0.1,0,1,135332,7844,143176,images/run_6b20d72c-f849-4d71-a6b2-3ee3ffed1ceb_fuels-dens_2100_000.png
12,225,0.1,1,1,134655,50164,184819,images/run_fd409b3e-883e-4058-9d79-fbaaea2566a8_fuels-dens_2100_000.png
12,225,0.1,1,1,135086,51787,186873,images/run_adced607-78cc-47ef-b95d-11bb7cecf5e5_fuels-dens_2100_000.png
12,225,0.1,1,1,120183,49997,170180,images/run_654e512b-3077-40a1-9c54-14aa6598d6b6_fuels-dens_2100_000.png
3,255,0.1,0,1,135409,13368,148777,images/run_d1d5c1e3-444f-4450-a0cb-e5be0cea0b58_fuels-dens_2100_000.png
3,255,0.1,0,1,118651,954,119605,images/run_f8a8a511-ec2c-4ec8-bf53-a4a608ebcc61_fuels-dens_2100_000.png
5,180,0.1,0,1,119262,12762,132024,images/run_dc9e0ce4-7080-4808-a962-df35709ff42d_fuels-dens_2100_000.png
3,240,0.1,0,1,135405,11506,146911,images/run_d7be397f-0ca9-40e4-9408-768948f09f95_fuels-dens_2100_000.png
12,240,0.1,1,1,120220,48141,168361,images/run_4c94e166-6881-455c-b3af-f99c4ce18bab_fuels-dens_2100_000.png
5,180,0.1,0,1,135391,36403,171794,images/run_de2641c3-c838-45b2-a240-dd52768a81f3_fuels-dens_2100_000.png
12,240,0.1,1,1,135187,51239,186426,images/run_bfd62b03-95bd-4bf8-bb38-6f027d02912b_fuels-dens_2100_000.png
5,180,0.1,0,1,135381,21364,156745,images/run_63adc5ba-1136-46a0-9713-5786c9613dcc_fuels-dens_2100_000.png
3,240,0.1,0,1,135409,22195,157604,images/run_af26879d-25ff-419e-8ad9-4463bcf0e47a_fuels-dens_2100_000.png
5,195,0.1,0,1,119314,20897,140211,images/run_235c1a2d-c8c8-42eb-ab93-c6419ca767cb_fuels-dens_2100_000.png
3,240,0.1,0,0,118926,1118,120044,images/run_cf6aa4ab-5ebc-4c66-86c4-dd3240563e9d_fuels-dens_2100_000.png
5,195,0.1,1,1,135371,48951,184322,images/run_0c865be7-1920-43f4-b260-d3619119b563_fuels-dens_2100_000.png
12,195,0.1,1,1,135009,48788,183797,images/run_cf9323b3-0091-4a19-91ce-5609e3bcd0fe_fuels-dens_2100_000.png
12,195,0.1,1,1,134819,51902,186721,images/run_372ec535-eaff-4844-b147-130e28853eef_fuels-dens_2100_000.png
12,195,0.1,1,1,119648,49905,169553,images/run_980c22a9-c379-4731-9601-9fcae332e1db_fuels-dens_2100_000.png
5,195,0.1,0,1,135417,35724,171141,images/run_a699e558-deec-4be5-9a7b-b6b65ef5285e_fuels-dens_2100_000.png
12,240,0.1,1,1,134806,48355,183161,images/run_e6c6ad9d-3873-4080-a261-2f66fdf842e6_fuels-dens_2100_000.png
3,225,0.1,0,1,135402,12535,147937,images/run_486c1d87-ec2d-4213-9eb5-9d6f489a71f6_fuels-dens_2100_000.png
5,225,0.1,0,1,119897,30194,150091,images/run_c7e07cd4-0bda-4022-b061-cb049028e8c2_fuels-dens_2100_000.png
5,225,0.1,1,1,135400,48606,184006,images/run_727d91b9-fedb-42fc-ab4d-371b27250815_fuels-dens_2100_000.png
12,180,0.1,0,1,134983,46269,181252,images/run_6587c6bf-8e64-4395-a3fd-a920ada3b069_fuels-dens_2100_000.png
3,225,0.1,0,1,135418,28439,163857,images/run_147bede6-5ed7-4b7f-bf9f-4ae86b413b80_fuels-dens_2100_000.png
3,225,0.1,0,0,118949,4669,123618,images/run_621f4f7b-c9db-49f5-b687-5203f253699c_fuels-dens_2100_000.png
12,180,0.1,0,1,118959,44203,163162,images/run_1c000f32-6399-47e6-980d-45b13afaf0c2_fuels-dens_2100_000.png
8,255,0.1,1,1,135380,43813,179193,images/run_ee080362-53b4-44c3-92a5-e3ce2f8beec1_fuels-dens_2100_000.png
8,195,0.1,1,1,119781,42886,162667,images/run_bc2b5fd4-eada-4336-8e6a-a9bb257da154_fuels-dens_2100_000.png
2,225,0.1,0,0,118599,626,119225,images/run_9b91d9bd-909a-45aa-8f65-dbfc8953572e_fuels-dens_2100_000.png
5,180,0.1,0,1,135231,35892,171123,images/run_53d42a39-7546-460e-9b37-6cbd9e9675fc_fuels-dens_2100_000.png
2,195,0.1,0,1,135384,13040,148424,images/run_80ada8f9-18b8-47c4-bc0d-3b189cfa27b0_fuels-dens_2100_000.png
2,195,0.1,0,0,118789,1363,120152,images/run_a91c3dce-bb7b-4d41-bc21-679d9d73061c_fuels-dens_2100_000.png
5,180,0.1,0,1,135292,23773,159065,images/run_0382e4b2-a202-466f-ad45-9b9012267422_fuels-dens_2100_000.png
2,180,0.1,0,0,135207,7214,142421,images/run_3ca3af2f-227b-401a-8911-e550b99e2f35_fuels-dens_2100_000.png
2,180,0.1,0,0,119249,1180,120429,images/run_d78b5208-b0ed-4f1c-abfb-6142ce45c631_fuels-dens_2100_000.png
5,195,0.1,0,1,119375,18336,137711,images/run_b8ab6fda-a77e-4b4b-8a7f-0c77a88921aa_fuels-dens_2100_000.png
5,195,0.1,0,1,135350,46626,181976,images/run_0aafb908-5ccb-4f32-930a-8b6ed274a104_fuels-dens_2100_000.png
5,195,0.1,0,1,135186,28776,163962,images/run_ad56093a-1b10-499d-9ec0-ca595dddcd2c_fuels-dens_2100_000.png
12,255,0.1,1,1,119811,47115,166926,images/run_80df3c18-cc09-4866-89fe-4a1bdde3bc80_fuels-dens_2100_000.png
12,195,0.1,1,1,135217,51508,186725,images/run_e0cd0ef4-b65f-43ba-85d2-8e8f987e1ce3_fuels-dens_2100_000.png
5,225,0.1,0,1,119914,28684,148598,images/run_e22c3c85-9050-48d7-b245-76510870d9aa_fuels-dens_2100_000.png
2,225,0.1,0,1,135413,10965,146378,images/run_f3a77e00-5691-43cb-be6e-e291fb2bb028_fuels-dens_2100_000.png
5,225,0.1,1,1,135361,50387,185748,images/run_92169266-412f-4dde-af88-afa4892eb910_fuels-dens_2100_000.png
2,225,0.1,0,1,134399,7251,141650,images/run_c142bfbb-f937-4800-96f3-8dd8dbedd57b_fuels-dens_2100_000.png
2,240,0.1,0,0,118468,639,119107,images/run_7f3fd02b-a2c1-4a4a-8199-fe414be5b71e_fuels-dens_2100_000.png
3,195,0.1,0,1,135382,28734,164116,images/run_1dbcd6a9-2d6b-4113-88f9-f024382d05ae_fuels-dens_2100_000.png
3,225,0.1,0,0,118878,3780,122658,images/run_155d0e55-bb87-4a13-acf7-5082865b208e_fuels-dens_2100_000.png
3,225,0.1,0,1,135289,31066,166355,images/run_a4006216-5ef5-49af-947d-eeee00d48d27_fuels-dens_2100_000.png
3,195,0.1,0,0,118960,7377,126337,images/run_d245b3f4-fc05-4f34-925b-52d9b3c47aaa_fuels-dens_2100_000.png
3,180,0.1,0,0,135251,10399,145650,images/run_14878592-2c90-45c0-9947-765dd89ba2b8_fuels-dens_2100_000.png
3,180,0.1,0,1,135310,16214,151524,images/run_b33a5972-41f0-4a3b-9bc2-dab82c0947aa_fuels-dens_2100_000.png
3,180,0.1,0,0,119475,3921,123396,images/run_2b27869b-3a75-416e-b87e-8aa38649f3f8_fuels-dens_2100_000.png
3,240,0.1,0,0,118787,1533,120320,images/run_7d5e5f29-91dc-4925-a3a4-a2ef29eae993_fuels-dens_2100_000.png
3,240,0.1,0,1,135366,24997,160363,images/run_9f910bf2-6d1f-4daa-949f-3291fd63261f_fuels-dens_2100_000.png
2,255,0.1,0,0,134726,5362,140088,images/run_7e409cd0-d5b7-4459-a007-24525a78a05e_fuels-dens_2100_000.png
2,255,0.1,0,0,118299,0,118299,images/run_156b0bf1-34d9-41bc-989f-c6287622316f_fuels-dens_2100_000.png
2,240,0.1,1,0,134970,6669,141639,images/run_71a9277d-dd21-4957-b257-6f6048a73a64_fuels-dens_2100_000.png
2,240,0.1,0,1,135351,13834,149185,images/run_fb8a60bc-ddfc-4906-869c-a2745bfc3456_fuels-dens_2100_000.png
3,255,0.1,0,0,118625,820,119445,images/run_63b9e67e-6e32-4ea1-9f94-903115bac4ee_fuels-dens_2100_000.png
3,255,0.1,0,1,135370,19701,155071,images/run_946340af-38ab-4afb-9d13-6e160d3d68be_fuels-dens_2100_000.png
8,240,0.1,1,1,134943,47277,182220,images/run_bdc0d6aa-3a98-450e-99dc-c701d1436cd5_fuels-dens_2100_000.png
5,225,0.1,1,1,134994,36341,171335,images/run_89ac1664-26b2-425e-838b-2e149a2ff756_fuels-dens_2100_000.png
12,255,0.1,1,1,135198,33395,168593,images/run_a1bd6b10-a166-448d-96d8-fac3ce78e03c_fuels-dens_2100_000.png
8,195,0.1,1,1,134967,51272,186239,images/run_b5eb3156-23a5-4c07-a5da-d7257a31a368_fuels-dens_2100_000.png
8,195,0.1,1,1,134656,48359,183015,images/run_8f097c76-3dd0-4ca7-95df-a05c721605b2_fuels-dens_2100_000.png
8,255,0.1,1,1,135235,45054,180289,images/run_530b9a77-eca4-45ea-908e-1f5ccd52502e_fuels-dens_2100_000.png
8,255,0.1,1,1,120085,34320,154405,images/run_b9dcb37b-4012-4e4a-879b-a77f450095d1_fuels-dens_2100_000.png
8,225,0.1,1,1,120431,47148,167579,images/run_00f19e8d-c8b8-4033-a6fe-e0709b165708_fuels-dens_2100_000.png
8,240,0.1,1,1,135194,47339,182533,images/run_07404bb8-d3a9-4823-847a-35e911ef5085_fuels-dens_2100_000.png
8,240,0.1,1,1,135309,49759,185068,images/run_40c2a9eb-5e09-41b8-ac98-61a3acd69896_fuels-dens_2100_000.png
8,240,0.1,1,1,120081,46660,166741,images/run_4d457d46-7dc5-4ca0-aeb0-47b7b2f5d756_fuels-dens_2100_000.png
8,225,0.1,1,1,135254,51850,187104,images/run_9e7a146a-59e7-4069-92ad-efea57dfd776_fuels-dens_2100_000.png
8,225,0.1,1,1,134731,47527,182258,images/run_3f480ea2-c5a0-443d-8409-d53cd59ef60b_fuels-dens_2100_000.png
8,225,0.1,1,1,135317,47925,183242,images/run_91f73679-4cd9-45ef-a3f0-6c88294239bd_fuels-dens_2100_000.png
8,225,0.1,1,1,135327,51369,186696,images/run_d2b1d8db-2163-4bf7-843d-2447e2b6a768_fuels-dens_2100_000.png
8,225,0.1,1,1,119987,45989,165976,images/run_7651ddec-c342-4add-883a-c1b4b2742b74_fuels-dens_2100_000.png
8,240,0.1,1,1,120208,47020,167228,images/run_47d383ed-9dc7-44cc-bf01-5c183b01670c_fuels-dens_2100_000.png
8,240,0.1,1,1,135317,50154,185471,images/run_4932a718-029b-466d-a51e-82734cffb4de_fuels-dens_2100_000.png
8,195,0.1,1,1,135328,48507,183835,images/run_5c4c8dda-158d-4786-97cf-99d5c4584284_fuels-dens_2100_000.png
8,195,0.1,1,1,135347,51198,186545,images/run_c80280b9-0fdb-492a-825f-a2232803c75f_fuels-dens_2100_000.png
8,195,0.1,1,1,119848,47228,167076,images/run_e19b8a30-f627-4be3-afde-520ece1169ed_fuels-dens_2100_000.png
12,255,0.1,1,1,135192,46895,182087,images/run_27a0f6c1-89e6-41e7-a897-790754621912_fuels-dens_2100_000.png
12,180,0.1,0,1,119078,43998,163076,images/run_22c0a0a0-de28-4094-85d6-f0bfe2a52883_fuels-dens_2100_000.png
12,180,0.1,1,1,135325,47203,182528,images/run_4b2f0427-d1be-4ad2-989e-8d9a2ab594be_fuels-dens_2100_000.png
5,240,0.1,0,1,119824,18815,138639,images/run_f98818eb-e0e1-40c6-b65d-4f9845981b4b_fuels-dens_2100_000.png
5,240,0.1,1,1,135363,48103,183466,images/run_110e7d53-5054-4efc-bf3d-026975b71f7c_fuels-dens_2100_000.png
5,240,0.1,1,1,135092,34204,169296,images/run_3aebc055-f2aa-491f-83b2-6f5fe3d9828a_fuels-dens_2100_000.png
12,240,0.1,1,1,135103,48369,183472,images/run_1076ac76-bc3e-4550-8bb0-974a1e4633f3_fuels-dens_2100_000.png
12,240,0.1,1,1,135291,50757,186048,images/run_97dda619-f4b7-4071-9040-225bb589f587_fuels-dens_2100_000.png
12,240,0.1,1,1,119817,48390,168207,images/run_9109efad-db24-4211-92bf-43eb68be35ef_fuels-dens_2100_000.png
5,255,0.1,1,0,119787,8017,127804,images/run_59201825-8c53-4790-ae1f-2cd57db706b4_fuels-dens_2100_000.png
12,225,0.1,1,1,135076,48490,183566,images/run_c4b0ba1a-ba29-48ff-87f2-a9df253867f0_fuels-dens_2100_000.png
12,225,0.1,1,1,135157,51701,186858,images/run_673cfb19-301a-4600-9737-f0574f91c8be_fuels-dens_2100_000.png
5,255,0.1,1,1,135319,43667,178986,images/run_edd087ee-725b-4505-a3b0-6d8f13dff91a_fuels-dens_2100_000.png
12,225,0.1,1,1,119797,48370,168167,images/run_028873b3-aa6b-4a4f-947a-c90e032a3925_fuels-dens_2100_000.png
8,180,0.1,0,1,119721,31868,151589,images/run_55b929e4-89d1-4a08-8708-3133fa7143c1_fuels-dens_2100_000.png
8,180,0.1,1,1,135002,46367,181369,images/run_414b89c4-7d4a-44b7-bdd5-b2edd019fc2f_fuels-dens_2100_000.png
12,195,0.1,1,1,135148,49032,184180,images/run_be433426-7628-4ca5-aa65-fadbd3d4ff96_fuels-dens_2100_000.png
12,195,0.1,1,1,119773,48868,168641,images/run_7b776d41-d4e1-430c-bb67-e7b4348d2446_fuels-dens_2100_000.png
8,180,0.1,0,1,135166,43085,178251,images/run_df07cdef-fb9e-40cc-8714-a4ea067ea9c3_fuels-dens_2100_000.png
12,180,0.1,1,1,135283,47633,182916,images/run_1381ca39-d8a0-40aa-8b77-8c9adc55085f_fuels-dens_2100_000.png
12,180,0.1,1,1,135079,48104,183183,images/run_9866714a-c501-45c8-ba87-f076794ebfa3_fuels-dens_2100_000.png
12,195,0.1,1,1,119767,49223,168990,images/run_92785624-80eb-4525-99c8-cfdd242478d7_fuels-dens_2100_000.png
12,225,0.1,1,1,120247,47363,167610,images/run_025988c7-d019-4016-8a19-08e8c9c4257f_fuels-dens_2100_000.png
8,195,0.1,1,1,120058,42469,162527,images/run_b46f4524-f7e1-4abd-814d-5a645247ef3d_fuels-dens_2100_000.png
8,195,0.1,1,1,135413,51018,186431,images/run_df506c97-3b6b-42ba-a26c-e4499b408c77_fuels-dens_2100_000.png
2,180,0.1,0,0,135296,7662,142958,images/run_6f04d8f5-bdcd-4a63-96fd-0d0e7badd709_fuels-dens_2100_000.png
8,195,0.1,1,1,135419,48450,183869,images/run_fc3163bc-4d62-43c1-a4d1-bc7f48f62ba5_fuels-dens_2100_000.png
5,240,0.1,1,0,119856,16615,136471,images/run_e79dbbd1-da18-4516-b687-a7293dd4ce86_fuels-dens_2100_000.png
3,180,0.1,0,0,135385,9988,145373,images/run_199a8c35-c3f8-4de1-be7d-150c46b2a536_fuels-dens_2100_000.png
3,225,0.1,0,0,118901,2882,121783,images/run_87edb983-ed6d-4553-8ac1-a31a0fbf6d64_fuels-dens_2100_000.png
8,225,0.1,1,1,120492,47759,168251,images/run_e9051709-c722-4799-a426-5c9857c5092c_fuels-dens_2100_000.png
5,225,0.1,0,1,135422,29334,164756,images/run_e5584b0e-ffff-4981-8e95-f23e83dca8c8_fuels-dens_2100_000.png
2,195,0.1,0,0,118883,1437,120320,images/run_b44e4fd5-042e-4467-abe6-8866607a876b_fuels-dens_2100_000.png
2,195,0.1,1,0,135400,11645,147045,images/run_f10a667b-79f3-4347-a52a-e6c24804fb87_fuels-dens_2100_000.png
2,195,0.1,0,0,135328,7579,142907,images/run_4cbf14d2-b769-4c0c-8e45-400475d49c65_fuels-dens_2100_000.png
5,225,0.1,1,1,135425,49213,184638,images/run_80f60eb4-28c4-49d6-872a-eae15185ab70_fuels-dens_2100_000.png
5,225,0.1,1,1,119730,29910,149640,images/run_0d7480ee-d2a0-4529-b468-2fbefa28267f_fuels-dens_2100_000.png
12,195,0.1,1,1,135355,48646,184001,images/run_62a4756d-1132-447d-930b-eb7a5532fbfb_fuels-dens_2100_000.png
12,195,0.1,1,1,135388,51501,186889,images/run_dadfe442-2a28-4396-852b-b81cd19d94ef_fuels-dens_2100_000.png
12,240,0.1,1,1,120319,47946,168265,images/run_a8a58624-64a9-4bc0-8695-1b6906728497_fuels-dens_2100_000.png
8,225,0.1,1,1,135410,51745,187155,images/run_9cd6eda1-5e4b-4db1-a359-e588879c88a2_fuels-dens_2100_000.png
8,225,0.1,1,1,135410,47507,182917,images/run_a520752a-8077-4f44-8730-998a076ec471_fuels-dens_2100_000.png
2,195,0.1,0,0,135371,8201,143572,images/run_20322f23-c388-4105-9ad8-474b5e244a56_fuels-dens_2100_000.png
2,225,0.1,0,0,118351,1609,119960,images/run_41ad0b5e-f4bf-4e06-ba88-7326a15a20d9_fuels-dens_2100_000.png
5,240,0.1,1,1,135424,47489,182913,images/run_932d1aaf-c240-4ce8-8311-cf3d9a38ae6e_fuels-dens_2100_000.png
2,225,0.1,0,0,135418,13062,148480,images/run_f923862d-36d6-4764-87e7-f07a0143b2e2_fuels-dens_2100_000.png
2,225,0.1,0,0,118565,0,118565,images/run_a5932f18-d2fb-4320-9447-d7d3068cc2c6_fuels-dens_2100_000.png
2,180,0.1,0,0,118757,1331,120088,images/run_65e883c4-79e1-4de4-8863-10c05e95628f_fuels-dens_2100_000.png
12,240,0.1,1,1,135351,49819,185170,images/run_8eef95db-e50e-4521-826a-7f9f9c9df122_fuels-dens_2100_000.png
8,180,0.1,1,1,135387,45577,180964,images/run_ac187245-153d-40fd-a2d1-3e67cc74480a_fuels-dens_2100_000.png
3,195,0.1,0,0,119029,4468,123497,images/run_7d32ec66-002f-4fda-b8d2-3e782f24ac0a_fuels-dens_2100_000.png
8,180,0.1,0,1,119813,23305,143118,images/run_c7d0f50d-6516-4064-81c8-dbde16c75ce6_fuels-dens_2100_000.png
3,180,0.1,0,0,119169,6329,125498,images/run_8354fd07-1aba-4cf0-b39e-6a1d0f3e2eb2_fuels-dens_2100_000.png
12,240,0.1,1,1,135324,48056,183380,images/run_7a31d74f-efd8-4984-846e-6fd57549891f_fuels-dens_2100_000.png
2,240,0.1,0,0,118410,599,119009,images/run_59c929f2-9305-4839-9971-85b73d684591_fuels-dens_2100_000.png
5,255,0.1,1,1,135425,24504,159929,images/run_d83c19d1-2a65-4fb4-907e-219cce7a617c_fuels-dens_2100_000.png
2,225,0.1,0,0,135400,8319,143719,images/run_76c7dc20-e7e7-4e18-b7a5-1c2a90b63f27_fuels-dens_2100_000.png
5,255,0.1,1,1,135422,41515,176937,images/run_45ea02f4-4fe2-4f59-bbf2-5b6dbe2d1c0b_fuels-dens_2100_000.png
5,255,0.1,1,0,119759,5241,125000,images/run_980697a0-a3b4-40b5-9451-33c722dc5b69_fuels-dens_2100_000.png
3,195,0.1,0,1,135419,29481,164900,images/run_1c38c125-a753-4147-9844-b91f6986ba24_fuels-dens_2100_000.png
12,255,0.1,1,1,120146,47527,167673,images/run_fa25a739-0508-4553-916f-6f0fada1a7e1_fuels-dens_2100_000.png
12,255,0.1,1,1,135383,44704,180087,images/run_a8205410-a279-4b6c-8d96-66c88d25b09a_fuels-dens_2100_000.png
12,255,0.1,1,1,135360,45697,181057,images/run_febdb192-930e-4fc1-9e70-83007aa47425_fuels-dens_2100_000.png
3,195,0.1,0,0,135416,12021,147437,images/run_7c457822-a68d-43a6-a6b5-526ccb04833f_fuels-dens_2100_000.png
12,225,0.1,0,1,135391,48423,183814,images/run_f6c3f1f8-47fc-4f5a-9b7c-ba140ce753ad_fuels-dens_2100_000.png
12,225,0.1,1,1,135348,51539,186887,images/run_b9b3a6ca-f025-4070-93ae-e582a87ecfc8_fuels-dens_2100_000.png
2,255,0.1,0,0,135292,5647,140939,images/run_59cb02f9-fff0-42bd-9631-4faa9e80582d_fuels-dens_2100_000.png
2,240,0.1,0,0,135426,9626,145052,images/run_dedc91cf-d888-4e14-9137-3cc0f8b98de3_fuels-dens_2100_000.png
2,240,0.1,0,0,135345,7981,143326,images/run_dcb85f6c-9405-4e48-96a9-d77f17363b6c_fuels-dens_2100_000.png
2,225,0.1,0,0,135426,12354,147780,images/run_89dba2c7-50cc-4197-bd20-a8c4494ab249_fuels-dens_2100_000.png
2,180,0.1,0,0,135419,7108,142527,images/run_aed3d067-1a4e-484e-8c70-a27344db5ea5_fuels-dens_2100_000.png
2,195,0.1,0,0,135423,11394,146817,images/run_127e8928-b463-4946-95c2-4910518a206c_fuels-dens_2100_000.png
8,180,0.1,1,1,135401,48385,183786,images/run_297ca4d1-86aa-4e67-83a7-a16d7e4e4e44_fuels-dens_2100_000.png
5,180,0.1,0,0,119749,11340,131089,images/run_b049f5d2-167c-4821-83d3-3d4a97c7d835_fuels-dens_2100_000.png
2,195,0.1,0,0,119226,1109,120335,images/run_03b3541b-caa9-44b9-86ca-58d9ef94b375_fuels-dens_2100_000.png
8,240,0.1,1,1,135368,46686,182054,images/run_9114392b-3d6e-42cf-9291-f83ad6b6b84f_fuels-dens_2100_000.png
3,240,0.1,0,0,118726,837,119563,images/run_b12b8213-1303-4249-8757-53df29665e8e_fuels-dens_2100_000.png
2,180,0.1,0,0,135353,7345,142698,images/run_abde19d1-2cc1-47c0-875b-9e5dcd533f11_fuels-dens_2100_000.png
2,255,0.1,0,0,118425,0,118425,images/run_36853043-3dfa-4dd1-8d2c-500b1a3f3411_fuels-dens_2100_000.png
2,255,0.1,0,0,135402,10974,146376,images/run_a3eb2338-707c-41ef-831b-4762d4448b68_fuels-dens_2100_000.png
3,255,0.1,0,0,135419,7584,143003,images/run_c7e6002e-c635-4309-9826-ba29e426c0e8_fuels-dens_2100_000.png
5,180,0.1,0,0,135422,23167,158589,images/run_995e4a17-c59e-4296-8d00-8cf728bef29e_fuels-dens_2100_000.png
2,255,0.1,0,0,135420,5544,140964,images/run_280a5d1b-6a62-4bb3-a5c0-aeb88f6ec185_fuels-dens_2100_000.png
3,240,0.1,0,0,135423,10699,146122,images/run_131421cc-65e9-4706-b77a-8ddc588e0d21_fuels-dens_2100_000.png
3,255,0.1,0,0,118591,729,119320,images/run_c8fb33a3-a1fb-4674-ad3e-6146f990478e_fuels-dens_2100_000.png
2,180,0.1,0,0,135427,10516,145943,images/run_dcfda2e3-cf63-47cc-b73d-1aec15b8bdf0_fuels-dens_2100_000.png
2,180,0.1,0,0,119114,736,119850,images/run_ff610d15-af45-470a-a8a7-25f3d8a788e8_fuels-dens_2100_000.png
8,255,0.1,1,1,135401,44637,180038,images/run_d8269c04-348d-47bf-8f40-59d451b9d7d4_fuels-dens_2100_000.png
8,255,0.1,1,1,135413,40586,175999,images/run_1eb84123-c65c-4eba-8ef0-a52256bdfb8c_fuels-dens_2100_000.png
2,255,0.1,0,0,135225,5328,140553,images/run_1c3eaea3-aae6-48eb-a2c0-42798fc798b5_fuels-dens_2100_000.png
2,240,0.1,0,0,135340,7507,142847,images/run_1a9e521f-4152-4b22-829b-ca4fb7108e04_fuels-dens_2100_000.png
8,240,0.1,1,1,135411,48590,184001,images/run_2fcf3d1d-c424-4d45-8526-8c773d41e338_fuels-dens_2100_000.png
12,180,0.1,0,1,119410,45029,164439,images/run_660e42f1-7ac8-4f62-b488-7b71d81198b1_fuels-dens_2100_000.png
